91398,38,11420,26,45,858,12,340,8295
91399,38,19403,38,45,877,13,206,4146
91400,38,19891,14,45,832,1,90,4794
91401,38,19891,11,230,375,4,317,3318
91402,29,2584,5,96,1074,18,351,4066
91403,38,19891,12,230,375,4,319,806
91404,34,17912,7,238,1041,18,429,1033
91405,1,17775,9,315,884,18,392,10615
91406,34,3332,13,53,690,18,57,7826
91407,38,5654,11,230,375,4,345,9295
91408,13,19891,14,8,19,18,319,9613
91409,38,7063,28,45,681,1,340,7394
91410,7,19931,6,69,1074,18,57,10057
91411,20,13669,6279,263,66,18,277,10278
91412,20,8351,20,263,592,18,258,1882
91413,38,19891,16,45,634,7,90,6483
91414,20,14957,6299,263,762,18,277,6899
91415,38,18069,9,391,243,3,319,6912
91416,20,9619,18,263,780,18,357,6983
91417,20,3,14,263,54,18,33,6729
91418,38,876,45,391,243,3,57,6616
91419,20,2243,6302,263,762,18,277,6657
91420,7,3640,8,52,1074,18,368,7026
91421,7,5848,18,176,1074,18,71,7058
91422,38,19891,24,45,839,1,322,8370
91423,20,15550,6315,263,762,18,277,6337
91424,30,14532,6,88,1074,18,57,7949
91425,20,18871,25,263,53,18,33,7991
91426,20,19891,14,263,52,18,33,8020
91427,21,8774,16,27,1074,18,340,2425
91428,20,11754,41,263,762,18,277,1672
91429,38,1976,21,45,573,1,407,4563
91430,7,6249,4,177,1074,18,57,5808
91431,38,1501,34,45,840,1,342,5622
91432,2,19310,10,384,1074,18,180,5625
91433,20,12361,6310,263,51,18,277,10119
91434,20,4275,11,263,52,18,33,9417
91435,20,15714,15,263,560,18,340,9441
91436,38,15344,76,45,784,7,43,10523
91437,38,2380,19,45,540,6,86,8745
91438,38,19891,10,45,544,10,368,1083
91439,38,19891,32,45,157,1,407,5429
91440,0,14532,17,192,511,18,368,6409
91441,20,18525,21,363,969,18,114,6411
91442,13,19891,14,41,428,18,90,6539
91443,13,19891,8,41,106,18,322,6539
91444,1,19891,9,229,438,18,470,5293
91445,20,19891,10,363,969,18,341,5994
91446,13,19891,8,163,1000,18,90,5942
91447,38,19891,38,45,839,1,322,7963
91448,13,4677,7,163,687,18,368,9769
91449,34,19891,20,238,781,18,367,8281
91450,13,10715,9,173,608,18,236,8725
91451,0,19891,8,192,504,18,427,8837
91452,0,19891,7,247,817,18,57,213
91453,38,14431,36,45,837,1,322,626
91454,20,8484,8,363,697,18,49,1891
91455,13,19891,12,163,257,18,351,2433
91456,20,19891,6285,363,969,18,51,1082
91457,0,14532,11,192,548,18,90,3248
91458,1,4982,5,19,887,18,317,3367
91459,13,19891,16,41,106,18,322,3623
91460,38,4584,30,45,157,1,343,5434
91461,13,16240,6287,173,1031,18,368,5641
91462,0,19891,3,192,548,18,368,4724
91463,38,19376,28,45,349,13,57,3384
91464,1,9826,13,315,1,18,494,7695
91465,34,19891,11,118,786,18,4,8849
91466,38,19891,4,45,130,0,407,9008
91467,34,15618,7,53,153,18,427,9763
91468,13,10098,7,163,687,18,482,9769
91469,38,19891,22,45,634,7,57,10445
91470,2,13403,54,50,1074,18,322,6619
91471,38,2119,21,391,1063,3,225,6792
91472,38,19891,19,391,243,3,57,4913
91473,2,6989,53,338,1074,18,401,5609
91474,38,19891,61,45,784,7,57,5496
91475,38,15741,41,45,681,1,340,5669
91476,1,17407,36,315,68,18,384,5757
91477,38,14532,43,45,13,13,57,4810
91478,29,147,152,270,1074,18,327,7946
91479,20,19891,26,355,1034,18,337,7917
91480,29,9757,5875,270,1074,18,327,7263
91481,38,3248,16,391,434,3,345,7445
91482,20,580,71,355,115,18,362,7406
91483,38,19891,86,45,634,7,239,7477
91484,38,14442,44,45,13,13,57,8310
91485,38,19891,25,45,820,1,322,8971
91486,38,1001,24,391,243,3,340,9071
91487,2,8905,20,40,1074,18,40,7278
91488,20,14213,5876,355,931,18,340,1750
91489,20,8346,66,355,931,18,360,1716
91490,20,13523,71,355,931,18,239,1716
91491,13,9150,26,319,559,18,44,3886
91492,13,14461,26,319,393,18,197,3693
91493,29,9757,21,270,1074,18,327,4576
91494,38,3560,46,391,743,3,407,218
91495,38,19891,23,45,634,7,482,4688
91496,13,3494,17,319,125,18,206,4800
91497,38,14532,144,45,663,7,57,5015
91498,20,1287,56,355,931,18,340,10389
91499,29,9757,31,270,1074,18,327,9005
91500,38,6753,30,45,13,13,57,5480
91501,38,19891,19,246,764,15,302,5481
91502,38,19891,32,45,663,7,239,9293
91503,38,5729,37,246,350,17,322,9745
91504,38,3172,46,45,894,7,304,9823
91505,38,19891,61,45,435,7,57,9027
91506,38,13502,20,246,242,11,239,9122
91507,38,6278,21,45,349,13,504,9609
91508,38,19891,31,246,1061,17,407,273
91509,38,19891,23,246,892,15,51,48
91510,38,2339,12,45,130,0,398,5805
91511,38,5654,9,230,375,4,345,6024
91512,38,19891,29,45,145,8,322,3274
91513,38,2053,22,246,242,11,43,1796
91514,13,15236,9,274,276,18,351,2520
91515,34,7332,6,238,753,18,427,1006
91516,38,1653,46,45,837,1,322,2927
91517,38,19891,16,246,537,17,322,2993
91518,38,5654,13,230,375,4,345,8224
91519,38,469,71,45,663,7,57,9293
91520,38,10915,11,246,1055,11,360,9179
91521,38,19891,36,45,783,13,322,9066
91522,38,14397,12,45,681,1,342,10227
91523,38,2049,20,45,681,1,239,7272
91524,20,19891,15,355,520,18,474,7066
91525,38,19891,22,45,783,13,90,7519
91526,38,19891,22,246,242,11,322,1796
91527,38,11000,20,45,496,1,57,3342
91528,38,14532,21,45,496,1,407,3060
91529,38,15977,9,230,652,9,345,5226
91530,38,19891,20,45,634,7,239,10493
91531,29,14532,15,270,1074,18,327,8515
91532,38,19891,30,45,877,13,57,7691
91533,29,6452,5919,270,1074,18,327,8121
91534,38,19285,21,45,432,6,342,1170
91535,38,19891,11,246,674,11,322,4522
91536,1,2090,18,229,755,18,420,4142
91537,38,19891,33,45,634,7,57,1087
91538,38,16184,24,246,1061,17,322,9256
91539,16,16665,7,128,1074,18,494,73
91540,38,11939,16,45,469,6,334,5510
91541,38,12573,24,45,349,13,504,5275
91542,16,19891,6,222,1074,18,0,5810
91543,38,3411,34,45,783,13,90,1282
91544,34,6088,6,168,452,18,340,4116
91545,38,8730,24,45,876,13,407,4264
91546,38,19891,11,246,674,11,345,4522
91547,38,13626,26,45,656,10,56,3246
91548,29,9678,5922,270,1074,18,327,8200
91549,38,19891,19,45,681,1,407,6791
91550,38,2553,21,45,157,1,57,5414
91551,38,9829,36,45,13,13,57,4264
91552,34,19891,2,58,1040,18,427,1616
91553,38,5203,36,45,1072,7,90,9346
91554,38,5633,16,45,681,1,504,10010
91555,34,19891,8,238,753,18,427,10328
91556,34,14658,6,53,690,18,351,7826
91557,38,19891,21,45,681,1,33,1999
91558,16,14650,3,282,1074,18,494,5811
91559,13,2309,5928,115,989,18,494,6635
91560,13,18701,5911,8,19,18,156,4698
91561,13,9465,5910,24,378,18,145,4799
91562,38,19161,31,391,243,3,340,4911
91563,38,18043,24,45,497,2,340,4418
91564,13,9232,33,24,308,18,145,3544
91565,38,8551,14,391,243,3,239,1958
91566,38,19192,121,45,634,7,57,786
91567,20,15021,21,55,944,18,340,1456
91568,20,8339,14,355,931,18,360,6949
91569,38,18941,46,45,663,7,57,10033
91570,20,8442,31,355,931,18,360,9347
91571,20,12889,29,355,232,18,340,9495
91572,38,15011,24,45,832,1,407,9150
91573,38,6485,22,391,243,3,239,9656
91574,34,8373,17,238,753,18,427,9078
91575,34,19891,13,238,127,18,148,7766
91576,2,3630,11,224,1074,18,506,7129
91577,34,7186,24,53,719,18,340,7479
91578,38,19891,61,45,634,7,43,7493
91579,13,17028,5803,61,169,18,86,7514
91580,20,19891,21,355,773,18,362,8639
91581,13,15360,5807,8,19,18,156,6872
91582,34,19891,14,118,786,18,4,9933
91583,38,6236,21,391,243,3,239,1809
91584,13,1350,10,8,19,18,319,1812
91585,13,19891,5808,8,19,18,156,3739
91586,38,8258,11,391,434,3,368,1958
91587,13,18058,5810,8,19,18,156,4177
91588,20,9686,26,55,974,18,471,4368
91589,38,7577,8,391,243,3,340,3043
91590,13,18701,223,41,403,18,322,9311
91591,2,1128,5813,393,1074,18,180,8855
91592,1,19891,34,365,429,18,384,7347
91593,38,7290,24,45,349,13,504,8737
91594,20,18844,5781,363,961,18,114,3947
91595,20,13487,25,363,960,18,114,3162
91596,34,19258,17,238,753,18,429,1297
91597,38,6236,11,246,1061,17,314,3361
91598,38,19891,20,246,764,15,427,3361
91599,20,16830,5783,363,967,18,114,4305
91600,34,9500,8,238,127,18,148,4123
91601,38,19891,24,246,1061,17,322,441
91602,34,19891,37,53,719,18,340,4789
91603,38,6236,12,246,892,15,345,4861
91604,38,12779,51,45,500,8,322,4619
91605,2,19304,16,232,1074,18,180,5059
91606,38,7089,24,45,681,1,143,5079
91607,20,8406,5785,363,961,18,114,1247
91608,38,10790,10,45,634,7,238,1377
91609,20,18946,11,363,967,18,114,779
91610,34,13328,20,238,781,18,467,856
91611,38,19891,10,45,574,1,90,1569
91612,13,4813,76,41,173,18,90,1132
91613,13,4808,48,41,706,18,322,1132
91614,38,5258,30,45,469,6,302,6175
91615,38,8821,29,246,175,17,90,6321
91616,13,19891,21,41,173,18,322,6366
91617,38,15717,46,45,663,7,51,6485
91618,20,9988,14,363,967,18,114,6519
91619,2,19891,20,50,1074,18,40,7131
91620,38,1692,28,45,839,1,90,9194
91621,34,19069,24,238,645,18,256,7351
91622,0,7478,42,192,548,18,206,9788
91623,20,14948,56,355,931,18,340,8414
91624,34,19863,22,53,155,18,398,8223
91625,34,19891,71,238,930,18,441,8077
91626,29,19091,66,270,1074,18,327,8142
91627,38,15685,21,45,838,1,90,10546
91628,0,10619,43,192,504,18,206,4202
91629,38,19891,40,45,783,13,322,4687
91630,38,8288,20,45,870,13,368,3169
91631,38,19374,121,45,634,7,57,3301
91632,38,19891,36,45,783,13,322,3366
91633,20,3988,56,55,789,18,359,452
91634,34,19891,20,53,719,18,340,2926
91635,29,7623,9,172,1074,18,453,3303
91636,38,496,31,45,832,1,407,10702
91637,13,5385,49,286,192,18,342,152
91638,20,15267,53,55,928,18,340,6430
91639,38,19891,26,45,783,13,90,6907
91640,38,3296,51,45,870,13,90,6907
91641,13,5439,56,286,289,18,407,7595
91642,20,13224,76,355,931,18,340,7707
91643,38,19891,71,45,871,13,238,9283
91644,38,9720,46,45,837,1,90,9651
91645,38,3723,56,45,898,1,322,10424
91646,38,14532,36,45,145,8,90,8392
91647,20,14814,36,355,180,18,360,8536
91648,29,14079,25,23,1074,18,328,1823
91649,38,19891,56,45,783,13,322,6396
91650,38,6023,20,246,361,17,90,7517
91651,38,9764,21,364,981,18,479,9016
91652,38,19471,7,45,130,0,504,624
91653,38,17749,30,45,681,1,238,1342
91654,34,19891,2,58,462,18,427,1401
91655,34,12614,9,58,953,18,427,1000
91656,38,19891,13,230,375,4,368,3318
91657,1,5098,9,19,46,18,384,3367
91658,34,11424,2,53,153,18,494,8305
91659,34,14477,14,238,753,18,429,8301
91660,38,8374,18,230,375,4,479,10411
91661,38,19891,4,45,130,0,90,10583
91662,13,7561,19,8,19,18,345,9613
91663,38,287,61,381,1046,18,239,9636
91664,38,18436,21,228,650,18,239,10298
91665,34,17911,12,238,753,18,429,6413
91666,38,19891,10,45,681,1,368,6471
91667,38,13842,11,337,920,18,90,6864
91668,38,4804,17,45,432,6,342,6933
91669,38,19891,14,45,681,1,317,7400
91670,38,14566,18,230,375,4,345,8251
91671,13,18058,23,8,19,18,345,8307
91672,38,10621,46,337,920,18,239,7601
91673,38,17171,41,45,458,13,57,4146
91674,38,16671,56,45,634,7,239,5822
91675,34,17077,8,320,1036,18,181,5838
91676,1,15172,13,365,986,18,322,4983
91677,38,19891,6033,230,375,4,319,5150
91678,38,19891,21,45,858,12,482,10226
91679,34,4384,11,53,690,18,497,8813
91680,38,8570,11,230,375,4,90,5226
91681,13,19891,7,163,1000,18,90,5274
91682,38,19891,31,45,634,7,239,5295
91683,38,19891,6,230,156,4,90,5300
91684,20,3379,9,363,63,18,351,6574
91685,13,15137,21,8,19,18,156,3573
91686,13,19891,43,41,110,18,322,3616
91687,13,10312,15,274,319,18,351,3915
91688,13,19891,10,163,1000,18,90,3770
91689,38,14532,14,230,657,5,90,5104
91690,38,9050,13,45,30,6,319,2898
91691,0,14531,12,192,812,18,206,1564
91692,38,5859,42,45,354,1,407,9730
91693,38,6276,20,45,354,1,407,9730
91694,20,3185,6,55,570,18,351,9327
91695,7,16943,36,69,1074,18,340,9518
91696,7,3647,9,52,1074,18,322,8156
91697,13,15360,17,8,19,18,156,7793
91698,7,14477,6,69,1074,18,57,8677
91699,38,19891,24,45,145,8,90,8772
91700,38,19891,11,230,375,4,90,8476
91701,20,15103,9,318,806,18,351,6724
91702,38,17957,36,45,894,7,57,6905
91703,7,14477,10,69,1074,18,74,10294
91704,13,15360,11,8,19,18,156,10530
91705,13,18826,10,163,1000,18,98,3916
91706,28,2518,16,132,1074,18,90,3208
91707,7,14477,7,52,1074,18,368,1994
91708,7,3002,6,59,1074,18,57,3062
91709,38,14532,12,45,872,0,322,343
91710,38,14735,12,45,130,0,86,5805
91711,38,19891,20,45,840,1,407,5622
91712,13,6429,48,61,169,18,86,6488
91713,20,1643,6010,263,762,18,277,1189
91714,38,10477,86,45,871,13,57,1246
91715,7,3159,6012,69,1074,18,340,1353
91716,38,7969,14,45,13,13,371,4346
91717,38,19891,16,45,30,6,156,4634
91718,38,19891,31,391,243,3,57,4888
91719,13,2380,21,8,290,18,398,5050
91720,38,16607,36,45,870,13,90,4520
91721,20,15586,11,263,54,18,33,3306
91722,20,1877,23,263,479,18,22,1882
91723,13,18320,6015,173,932,18,101,2407
91724,21,4584,16,27,1074,18,494,2425
91725,20,19275,8,263,54,18,33,1498
91726,20,286,15,263,55,18,33,1557
91727,38,19891,20,45,681,1,504,8212
91728,20,19891,14,263,340,18,120,8376
91729,38,19891,86,45,634,7,57,10218
91730,20,9935,15,263,54,18,33,9442
91731,38,6929,36,45,832,1,407,8934
91732,38,19891,24,45,354,1,90,7674
91733,38,15167,21,45,877,13,340,7709
91734,20,11739,6018,263,762,18,277,7923
91735,38,19891,24,45,877,13,239,8772
91736,20,19891,15,263,399,18,112,6768
91737,38,18069,9,391,243,3,90,6912
91738,38,6236,47,45,435,7,51,10489
91739,13,15174,46,61,169,18,86,4016
91740,14,15703,31,147,1074,18,346,9397
91741,14,15702,36,147,1074,18,364,9397
91742,38,19891,28,45,681,1,261,10051
91743,1,19891,25,315,533,18,355,10616
91744,1,19891,4,19,46,18,206,10628
91745,13,9920,7,163,1000,18,239,6979
91746,0,5539,14,192,548,18,98,7264
91747,20,19891,8,363,697,18,57,7844
91748,38,14532,31,391,1054,3,427,3043
91749,20,11045,24,175,671,18,321,1749
91750,13,19891,9,163,1000,18,368,3916
91751,0,15722,13,247,683,18,322,4332
91752,38,19891,21,45,832,1,90,4248
91753,38,19891,21,391,243,3,345,832
91754,13,9670,9,41,106,18,90,5637
91755,1,12026,11,19,46,18,258,10567
91756,0,19891,2,192,548,18,206,10655
91757,38,19891,5,391,737,3,368,8937
91758,38,19891,4,45,130,0,239,9008
91759,0,6577,16,192,548,18,239,10321
91760,0,3611,10,192,548,18,96,745
91761,38,15575,45,45,783,13,322,759
91762,38,19891,18,45,634,7,368,5782
91763,13,3491,31,173,824,18,368,6052
91764,13,19891,8,41,107,18,9,6539
91765,13,19891,8,173,1031,18,368,1137
91766,0,14335,0,192,548,18,211,1204
91767,13,19891,6054,41,625,18,90,3552
91768,20,8484,8,363,969,18,321,1891
91769,9,14834,16,234,1074,18,340,791
91770,20,8481,39,355,931,18,239,9543
91771,38,8935,34,45,783,13,322,4059
91772,38,4104,36,45,335,7,57,5145
91773,2,14532,42,40,1074,18,322,5665
91774,38,19891,71,45,335,7,57,4064
91775,20,15691,76,355,931,18,340,1765
91776,13,9848,22,319,392,18,340,2073
91777,20,12190,64,355,830,18,340,3000
91778,13,19891,16,319,509,18,422,2629
91779,13,19891,26,319,125,18,206,2757
91780,20,4093,41,355,931,18,57,1716
91781,38,19891,16,45,13,13,57,9088
91782,2,10134,41,40,1074,18,40,7278
91783,38,19891,21,391,1063,3,90,7377
91784,38,19891,86,45,435,7,239,10409
91785,13,19891,9,319,559,18,44,2087
91786,13,12544,16,319,509,18,422,2629
91787,13,15846,15,319,454,18,494,2264
91788,38,17627,129,45,634,7,57,1950
91789,33,6704,11,323,1074,18,368,4094
91790,2,4374,13,40,1074,18,40,4808
91791,38,5786,35,45,13,13,57,4816
91792,38,14359,21,391,743,3,340,5170
91793,29,9757,14,270,1074,18,327,3285
91794,38,19891,11,45,634,7,57,6170
91795,29,9757,21,270,1074,18,327,9383
91796,20,19156,21,355,931,18,340,9485
91797,33,19891,17,323,1074,18,90,7133
91798,1,19891,10,315,67,18,384,7270
91799,38,8271,14,391,434,3,504,9679
91800,13,8897,51,8,19,18,345,5556
91801,38,19891,8,230,375,4,345,5150
91802,38,5654,11,230,375,4,345,5788
91803,20,7398,24,355,773,18,362,6147
91804,38,19611,15,246,674,11,90,7334
91805,38,11554,24,45,469,6,368,8979
91806,38,19891,20,45,870,13,90,9066
91807,38,1523,21,45,634,7,57,7519
91808,38,15252,68,45,634,7,327,7948
91809,13,19891,9,274,276,18,342,3695
91810,34,6802,18,238,645,18,148,3932
91811,38,1664,6,45,634,7,494,1299
91812,20,19891,20,355,773,18,362,4604
91813,40,8387,16,47,1074,18,340,4845
91814,13,1350,8,8,19,18,314,1812
91815,38,19891,15,246,892,15,239,2911
91816,38,14532,34,246,242,11,504,1796
91817,34,19226,13,238,1044,18,148,1024
91818,38,19891,51,45,871,13,57,5321
91819,20,19891,18,355,773,18,362,5919
91820,13,12163,14,274,319,18,351,10608
91821,38,19891,16,246,674,11,322,7975
91822,38,10751,26,45,297,14,504,9251
91823,38,19891,12,230,375,4,345,9295
91824,38,15841,41,45,783,13,90,7253
91825,38,8964,40,45,783,13,322,7494
91826,38,19891,26,45,157,1,57,9003
91827,38,17492,31,45,783,13,90,9066
91828,34,12731,8,168,946,18,427,9102
91829,38,2322,7,45,130,0,398,624
91830,34,19891,4,238,645,18,351,10038
91831,38,11804,16,45,206,6,368,3243
91832,38,19891,17,45,205,2,302,5218
91833,29,5677,5946,270,1074,18,327,5474
91834,38,2682,51,45,837,1,407,6662
91835,34,5155,6,53,155,18,398,3472
91836,34,19071,9,238,753,18,429,6062
91837,38,851,20,45,349,13,504,8804
91838,38,14532,29,45,145,8,239,8424
91839,38,19891,22,45,157,1,334,7075
91840,38,19891,22,45,145,8,239,8424
91841,38,19482,46,45,832,1,407,3317
91842,13,2417,13,115,989,18,340,583
91843,13,2416,13,115,989,18,494,583
91844,34,17901,5,238,127,18,340,937
91845,38,19891,24,45,634,7,57,10493
91846,38,8123,31,45,432,6,57,697
91847,38,18127,24,45,681,1,342,1342
91848,34,19891,7,238,753,18,427,1384
91849,38,5171,20,45,681,1,343,3430
91850,34,15514,7,238,645,18,340,991
91851,38,19200,20,45,634,7,368,9934
91852,34,5922,9,238,645,18,167,10038
91853,29,16292,16,270,1074,18,327,4576
91854,38,12134,28,45,681,1,239,2880
91855,16,5153,6,128,1074,18,494,73
91856,38,3639,18,45,840,1,57,563
91857,29,9757,19,270,1074,18,327,7946
91858,38,9764,21,45,871,13,239,8424
91859,34,19891,6,238,753,18,429,4118
91860,34,19891,9,238,781,18,467,4105
91861,38,19631,20,45,877,13,340,557
91862,13,3630,5998,8,19,18,319,5322
91863,13,17026,6006,24,596,18,145,4799
91864,38,16823,26,391,1054,3,334,4598
91865,13,16448,6001,8,19,18,156,5548
91866,38,12078,25,45,539,6,368,5580
91867,38,1369,37,230,375,4,322,5157
91868,38,5965,26,230,375,4,322,5157
91869,38,13052,23,230,375,4,345,5157
91870,38,11481,28,381,1046,18,43,1174
91871,9,14175,15,234,1074,18,340,791
91872,34,7333,9,238,753,18,427,1006
91873,20,3023,14,55,677,18,494,619
91874,38,17114,56,45,634,7,43,695
91875,20,19891,9,355,931,18,360,1515
91876,34,17902,16,238,749,18,427,200
91877,34,19891,9,238,781,18,467,6182
91878,13,19891,5979,8,19,18,156,6193
91879,2,9801,13,148,1074,18,180,6090
91880,38,4457,34,45,639,10,398,8767
91881,38,18941,36,45,663,7,239,10033
91882,20,19891,9,236,987,18,321,9729
91883,38,19891,26,45,145,8,239,9840
91884,13,19891,5982,8,19,18,322,8338
91885,38,19891,14,381,1046,18,239,8482
91886,34,16938,8,238,753,18,427,6648
91887,38,436,9,391,434,3,482,6675
91888,38,1366,11,230,375,4,90,8257
91889,20,12259,5983,239,230,18,340,1490
91890,20,19891,21,363,967,18,114,7311
91891,38,6236,24,45,38,1,504,8720
91892,38,19903,21,45,349,13,504,8488
91893,20,19891,16,363,967,18,114,7038
91894,20,19891,19,363,967,18,114,7006
91895,20,19891,19,363,963,18,114,7006
91896,34,18636,10,118,786,18,4,7017
91897,20,9992,6814,363,967,18,114,8237
91898,38,7317,35,230,375,4,51,8251
91899,20,7179,22,363,967,18,114,8642
91900,13,3789,29,41,516,18,322,10609
91901,38,2528,8,45,205,2,100,10268
91902,20,14788,26,363,967,18,114,10660
91903,13,19891,44,41,694,18,90,3635
91904,20,19891,6800,363,967,18,114,1396
91905,20,9840,21,363,967,18,114,4873
91906,13,19891,22,41,163,18,90,3551
91907,13,19891,36,41,551,18,322,2657
91908,38,19891,12,246,1061,17,322,3361
91909,38,5709,34,45,681,1,43,1788
91910,38,15937,6,45,157,1,368,3060
91911,15,2169,15,205,1074,18,345,677
91912,20,9313,17,363,961,18,114,705
91913,38,14532,31,45,839,1,90,90
91914,20,19764,26,363,961,18,114,1560
91915,13,19891,15,41,526,18,322,6366
91916,13,15233,26,41,841,18,322,5557
91917,38,19891,13,246,1061,17,319,7928
91918,38,18365,16,246,240,11,180,9305
91919,20,8707,22,363,961,18,114,10199
91920,20,3061,46,55,935,18,458,6713
91921,20,16006,26,355,180,18,360,6786
91922,20,11873,116,355,931,18,90,7033
91923,38,19891,24,45,634,7,302,4860
91924,29,745,24,91,1074,18,328,10561
91925,29,14477,6796,5,1074,18,328,6998
91926,38,974,111,45,133,7,340,5973
91927,13,10161,36,319,125,18,206,6708
91928,20,19891,30,355,115,18,362,8068
91929,38,8610,41,45,838,1,90,7688
91930,20,19891,6819,355,115,18,362,7802
91931,29,19891,16,26,1074,18,328,8112
91932,38,19891,40,45,43,7,57,2984
91933,20,14795,28,355,1034,18,337,1582
91934,20,4093,41,355,931,18,57,1716
91935,38,16513,41,45,783,13,322,3366
91936,13,19891,86,286,431,18,407,4071
91937,38,16136,28,45,30,6,322,295
91938,38,6287,26,45,634,7,51,600
91939,38,14532,41,45,145,8,322,695
91940,38,6278,36,45,877,13,57,5806
91941,24,632,50,361,1074,18,340,10378
91942,38,6595,45,45,30,6,322,6456
91943,38,13435,56,45,634,7,340,5973
91944,29,17054,65,6,1074,18,328,1823
91945,38,16184,26,45,634,7,100,1916
91946,0,5527,28,192,548,18,206,2868
91947,20,16005,46,355,931,18,340,8414
91948,38,19891,81,45,458,13,57,9283
91949,38,422,46,45,837,1,90,9651
91950,0,17959,16,192,548,18,206,4486
91951,13,2111,20,41,117,18,90,1134
91952,13,2115,20,41,106,18,322,1134
91953,0,1372,10,192,548,18,90,920
91954,13,5399,6844,41,163,18,90,164
91955,38,2248,11,230,657,5,90,6244
91956,13,3517,9,41,625,18,90,6498
91957,38,19891,10,45,130,0,57,7141
91958,13,10087,20,163,1020,18,494,6704
91959,20,4467,6851,355,564,18,494,7750
91960,38,3119,36,45,634,7,57,6905
91961,0,19891,8,192,548,18,239,6910
91962,38,19891,75,45,634,7,57,7965
91963,7,18616,10,169,1074,18,368,10336
91964,20,3379,6828,363,61,18,351,4682
91965,13,13749,10,8,19,18,345,1818
91966,0,19891,7,192,548,18,57,3228
91967,38,19321,20,45,840,1,407,3269
91968,38,12972,26,45,877,13,407,499
91969,20,9930,16,355,931,18,494,892
91970,7,19891,6,277,1074,18,239,1572
91971,38,19891,22,45,634,7,57,1580
91972,38,14544,19,230,657,5,90,6458
91973,2,7728,6833,329,1074,18,494,6526
91974,2,8280,7,232,1074,18,180,5324
91975,0,19891,4,192,548,18,451,5991
91976,13,15380,5,163,1000,18,368,6223
91977,13,15382,5,163,1000,18,351,6223
91978,28,10126,16,132,1074,18,90,9386
91979,38,19891,12,45,783,13,368,10493
91980,38,19891,24,391,1063,3,120,145
91981,38,19891,23,45,681,1,57,741
91982,20,4496,11,263,54,18,33,1557
91983,38,6440,8,45,130,0,398,5805
91984,20,19484,19,263,399,18,112,5968
91985,32,19891,16,401,1074,18,368,10080
91986,30,4601,14,86,1074,18,340,9524
91987,38,19891,8,45,130,0,322,6932
91988,13,2309,15,8,290,18,398,8307
91989,2,10937,10,232,1074,18,180,10697
91990,7,14477,6,190,1074,18,74,1351
91991,20,12790,6,263,59,18,33,1495
91992,38,19891,18,45,898,1,90,4743
91993,20,19891,15,263,52,18,33,4829
91994,2,8912,16,383,1074,18,180,5007
91995,7,19891,8,59,1074,18,74,486
91996,7,19687,4,59,1074,18,74,3062
91997,20,11899,6782,263,762,18,277,708
91998,38,12080,21,391,1063,3,340,145
91999,38,4140,10,45,157,1,340,1081
92000,13,2314,19,8,290,18,314,6397
92001,38,2309,8,45,130,0,398,5805
92002,38,19891,13,45,877,13,90,5835
92003,38,15352,24,391,243,3,340,7212
92004,20,13649,6729,263,762,18,277,7214
92005,38,19891,16,45,634,7,57,7190
92006,2,10937,10,232,1074,18,351,10697
92007,7,19891,14,181,1074,18,57,7721
92008,38,14301,25,45,634,7,239,9168
92009,7,14477,12,170,1074,18,340,9343
92010,38,19891,20,45,573,1,407,8645
92011,38,7322,26,45,681,1,482,104
92012,33,9087,10,249,1074,18,90,570
92013,38,16713,13,45,871,13,504,5289
92014,38,17171,35,45,458,13,57,4146
92015,38,13995,18,246,892,15,314,4216
92016,38,19133,13,241,411,18,90,3391
92017,38,19891,11,45,681,1,504,1788
92018,38,14335,6,45,130,0,340,799
92019,38,19891,21,246,674,11,322,877
92020,38,19891,5,45,130,0,239,1059
92021,6,6736,46,244,654,18,239,8278
92022,38,19891,7,45,24,12,504,8890
92023,38,19891,18,45,871,13,504,9164
92024,38,19891,13,45,634,7,239,8558
92025,38,19891,5,45,130,0,90,7037
92026,38,7051,10,45,681,1,340,6903
92027,1,16269,11,315,533,18,173,10616
92028,29,17274,6,5,1074,18,331,4066
92029,38,6249,13,73,1059,18,90,5294
92030,1,19891,12,315,67,18,351,5577
92031,38,18270,23,45,871,13,239,9099
92032,38,19891,8,45,634,7,340,9783
92033,34,19891,12,58,462,18,429,10392
92034,38,19891,14,45,145,8,90,1244
92035,1,19891,6,19,887,18,351,4702
92036,34,19891,8,58,462,18,368,3076
92037,38,9763,20,230,375,4,479,6797
92038,38,7247,11,45,13,13,239,9805
92039,34,18414,10,238,749,18,340,7331
92040,0,597,6,192,548,18,206,928
92041,38,19891,9,45,130,0,340,3008
92042,34,4219,9,238,753,18,427,9763
92043,0,7377,17,192,548,18,90,9833
92044,0,19891,13,247,683,18,90,10079
92045,14,11148,13,147,1074,18,365,9397
92046,13,4328,6739,173,608,18,236,7780
92047,38,19891,4,45,130,0,368,1268
92048,9,14833,15,234,1074,18,494,791
92049,9,311,11,142,1074,18,219,678
92050,0,12159,11,192,548,18,90,225
92051,5,19891,6,39,1074,18,456,9370
92052,17,1067,16,345,1074,18,142,9725
92053,38,11535,14,45,629,7,239,8162
92054,0,19891,8,192,548,18,90,10691
92055,0,14532,9,192,548,18,322,10691
92056,34,15023,5,58,1040,18,431,1000
92057,38,16562,34,45,13,13,57,5229
92058,32,19891,16,401,1074,18,142,10080
92059,30,19891,5,86,1074,18,134,9524
